Sussex Rural Electric Coop Inc,NJ,Cooperative, 52 , 786 ," 6,744 ",11.65
Vineland City of,NJ,Publicly Owned," 2,687 "," 16,436 "," 146,682 ",11.21
Aztec City of,NM,Publicly Owned, 407 ," 1,797 "," 22,456 ",8.00
"Central New Mexico El Coop, Inc",NM,Cooperative," 1,159 "," 4,322 "," 45,897 ",9.42
"Central Valley Elec Coop, Inc",NM,Cooperative," 5,239 "," 6,290 "," 85,373 ",7.37
City of Farmington,NM,Publicly Owned," 8,940 "," 29,997 "," 361,628 ",8.29
City of Gallup,NM,Publicly Owned," 2,547 "," 13,222 "," 162,434 ",8.14
City of Truth or Consequences,NM,Publicly Owned, 948 ," 1,943 "," 23,086 ",8.42
"Columbus Electric Coop, Inc",NM,Cooperative, 772 ," 4,221 "," 47,417 ",8.90
Continental Divide El Coop Inc,NM,Cooperative," 3,090 "," 8,766 "," 129,749 ",6.76
"Duncan Valley Elec Coop, Inc",NM,Cooperative, 56 , 144 ," 1,908 ",7.55
El Paso Electric Company,NM,Investor Owned," 8,999 "," 67,931 "," 817,580 ",8.31
"Farmers' Electric Coop, Inc",NM,Cooperative," 2,696 "," 12,768 "," 186,188 ",6.86
"Jemez Mountains Elec Coop, Inc",NM,Cooperative," 3,350 "," 10,523 "," 122,719 ",8.57
"Kit Carson Electric Coop, Inc",NM,Cooperative," 3,639 "," 8,967 "," 98,296 ",9.12
"Lea County Electric Coop, Inc",NM,Cooperative," 3,923 "," 17,784 "," 307,808 ",5.78
Los Alamos County,NM,Publicly Owned, 936 ," 4,610 "," 63,606 ",7.25
"Mora-San Miguel Elec Coop, Inc",NM,Cooperative, 230 ," 1,026 "," 11,192 ",9.17
Navajo Tribal Utility Auth,NM,Publicly Owned, 809 ," 5,669 "," 38,509 ",14.72
"Navopache Electric Coop, Inc",NM,Cooperative, 219 , 279 ," 3,077 ",9.07
Northern Rio Arriba E Coop Inc,NM,Cooperative, 528 , 683 ," 8,148 ",8.38
Otero County Electric Coop Inc,NM,Cooperative," 2,069 "," 2,507 "," 25,421 ",9.86
Public Service Co of NM,NM,Investor Owned," 42,752 "," 267,220 "," 3,607,825 ",7.41
Raton Public Service Company,NM,Publicly Owned, 600 ," 1,305 "," 11,497 ",11.35
"Rio Grande Electric Coop, Inc",NM,Cooperative, 54 , 551 ," 5,589 ",9.86
Roosevelt County Elec Coop Inc,NM,Cooperative, 777 , 990 ," 12,540 ",7.89
"Sierra Electric Coop, Inc",NM,Cooperative, 511 ," 1,169 "," 12,008 ",9.74
"Socorro Electric Coop, Inc",NM,Cooperative," 1,467 "," 5,081 "," 63,679 ",7.98
Southwestern Electric Coop Inc,NM,Cooperative, 277 , 856 ," 9,887 ",8.66
Southwestern Public Service Co,NM,Investor Owned," 20,730 "," 73,930 "," 1,376,379 ",5.37
"Springer Electric Coop, Inc",NM,Cooperative, 502 ," 1,248 "," 13,103 ",9.52
Springer Town of,NM,Publicly Owned, 100 , 205 ," 2,031 ",10.09
Texas-New Mexico Power Co,NM,Investor Owned," 6,483 "," 34,566 "," 258,850 ",13.35
"Tri-County Electric Coop, Inc",NM,Cooperative, 2 , 1 , 10 ,10.00
Western Area Power Administration,NM,Federal, 4 ," 2,600 "," 127,346 ",2.04
Bath Electric Gas & Water Sys,NY,Publicly Owned, 840 , 933 ," 20,177 ",4.62
Central Hudson Gas & Elec Corp,NY,Investor Owned," 44,571 "," 147,304 "," 1,935,048 ",7.61
City of Plattsburgh,NY,Publicly Owned," 1,645 "," 4,799 "," 140,338 ",3.42
City of Salamanca,NY,Publicly Owned, 507 , 584 ," 14,190 ",4.12
City of Sherrill,NY,Publicly Owned, 215 , 137 ," 3,863 ",3.55
Consolidated Edison Co-NY Inc,NY,Investor Owned," 445,078 "," 2,907,258 "," 17,766,204 ",16.36
Delaware County Elec Coop Inc,NY,Cooperative, 33 , 167 ," 2,307 ",7.24
Energetix,NY,Power Marketer," 7,362 "," 89,903 "," 1,022,587 ",8.79
Fishers Island Utility Co Inc,NY,Investor Owned, 125 , 348 ," 1,760 ",19.77
Jamestown Board of Public Util,NY,Publicly Owned," 2,724 "," 9,283 "," 193,691 ",4.79
"Lake Placid Village, Inc",NY,Publicly Owned, 868 ," 3,055 "," 92,329 ",3.31
Long Island Power Authority,NY,Publicly Owned," 115,170 "," 1,199,471 "," 9,593,209 ",12.50
Mohawk Municipal Comm,NY,Publicly Owned, 176 , 199 ," 5,865 ",3.39
New York State Elec & Gas Corp,NY,Investor Owned," 85,555 "," 279,188 "," 2,474,015 ",11.28
Niagara Mohawk Power Corp,NY,Investor Owned," 141,499 "," 952,320 "," 8,075,084 ",11.79
"Oneida-Madison Elec Coop, Inc",NY,Cooperative, 6 , 43 , 431 ,9.98
Orange & Rockland Utils Inc,NY,Investor Owned," 20,713 "," 141,106 "," 1,296,082 ",10.89
"Otsego Electric Coop, Inc",NY,Cooperative, 189 , 691 ," 7,957 ",8.68
Pennsylvania Electric Co,NY,Investor Owned, 425 ," 1,379 "," 15,523 ",8.88
Philadelphia Village of,NY,Publicly Owned, 49 , 51 ," 1,064 ",4.79
Rochester Gas and Electric Corporation,NY,Investor Owned," 28,457 "," 158,261 "," 1,618,227 ",9.78
"Steuben Rural Elec Coop, Inc",NY,Cooperative, 191 , 670 ," 7,952 ",8.43
Town of Massena,NY,Publicly Owned," 1,192 "," 1,034 "," 19,813 ",5.22
Village of Akron,NY,Publicly Owned, 159 , 110 ," 2,517 ",4.37
Village of Andover,NY,Publicly Owned, 72 , 153 ," 2,798 ",5.47
Village of Angelica,NY,Publicly Owned, 78 , 150 ," 2,118 ",7.08
Village of Arcade,NY,Publicly Owned, 568 ," 1,470 "," 44,370 ",3.31
Village of Bergen,NY,Publicly Owned, 87 , 238 ," 3,104 ",7.67
Village of Boonville,NY,Publicly Owned, 392 , 269 ," 5,737 ",4.69
Village of Brocton,NY,Publicly Owned, 103 , 149 ," 4,271 ",3.49
Village of Castile,NY,Publicly Owned, 98 , 53 , 906 ,5.85
Village of Churchville,NY,Publicly Owned, 108 , 365 ," 8,118 ",4.50
Village of Endicott,NY,Publicly Owned, 376 , 785 ," 16,082 ",4.88
Village of Fairport,NY,Publicly Owned," 1,373 "," 3,922 "," 103,190 ",3.80
Village of Frankfort,NY,Publicly Owned, 185 , 465 ," 9,107 ",5.11
Village of Freeport,NY,Publicly Owned," 1,872 "," 12,856 "," 149,429 ",8.60
Village of Green Island,NY,Publicly Owned, 164 , 866 ," 11,961 ",7.24
Village of Greene,NY,Publicly Owned, 112 , 125 ," 2,281 ",5.48
Village of Greenport,NY,Publicly Owned, 408 ," 1,073 "," 11,076 ",9.69
Village of Groton,NY,Publicly Owned, 162 , 232 ," 4,157 ",5.58
Village of Hamilton,NY,Publicly Owned, 242 , 358 ," 6,881 ",5.20
Village of Holley,NY,Publicly Owned, 154 , 110 ," 2,300 ",4.78
Village of Ilion,NY,Publicly Owned, 292 , 124 ," 2,926 ",4.24
Village of Little Valley,NY,Publicly Owned, 111 , 487 ," 7,370 ",6.61
Village of Marathon,NY,Publicly Owned, 158 , 61 ," 1,440 ",4.24
Village of Mayville,NY,Publicly Owned, 266 , 374 ," 7,850 ",4.76
Village of Penn Yan,NY,Publicly Owned, 380 , 547 ," 9,185 ",5.96
Village of Richmondville,NY,Publicly Owned, 188 , 124 ," 1,874 ",6.62
Village of Rockville Centre,NY,Publicly Owned," 1,245 "," 9,063 "," 104,234 ",8.69
Village of Rouses Point,NY,Publicly Owned, 135 , 459 ," 8,256 ",5.56
Village of Sherburne,NY,Publicly Owned, 532 ," 1,198 "," 31,626 ",3.79
Village of Silver Springs,NY,Publicly Owned, 79 , 32 , 767 ,4.17
Village of Skaneateles,NY,Publicly Owned, 222 , 237 ," 5,000 ",4.74
Village of Solvay,NY,Publicly Owned, 382 ," 1,198 "," 31,613 ",3.79
Village of Spencerport,NY,Publicly Owned, 323 , 331 ," 6,446 ",5.13
Village of Springville,NY,Publicly Owned, 463 , 650 ," 12,822 ",5.07
Village of Theresa,NY,Publicly Owned, 41 , 28 , 645 ,4.34
Village of Tupper Lake,NY,Publicly Owned, 401 , 321 ," 8,408 ",3.82
Village of Watkins Glen,NY,Publicly Owned, 212 , 175 ," 2,900 ",6.03
Village of Wellsville,NY,Publicly Owned, 316 , 706 ," 13,176 ",5.36
Village of Westfield,NY,Publicly Owned, 403 , 693 ," 15,562 ",4.45
Albemarle Electric Member Corp,NC,Cooperative, 540 ," 1,304 "," 16,209 ",8.04
Belhaven Town of,NC,Publicly Owned, 205 ," 1,419 "," 11,944 ",11.88
Benson Town of,NC,Publicly Owned, 420 ," 2,140 "," 20,586 ",10.40
Blue Ridge Elec Member Corp,NC,Cooperative," 10,638 "," 21,697 "," 256,568 ",8.46
Blue Ridge Mountain E M C,NC,Cooperative," 2,549 "," 3,596 "," 37,760 ",9.52
Brunswick Electric Member Corp,NC,Cooperative," 1,829 "," 14,913 "," 177,994 ",8.38
Cape Hatteras Elec Member Corp,NC,Cooperative," 1,081 "," 3,059 "," 37,160 ",8.23
Carolina Power & Light Co,NC,Investor Owned," 174,113 "," 801,895 "," 12,177,971 ",6.58
Carteret-Craven El Member Corp,NC,Cooperative," 3,421 "," 10,249 "," 132,021 ",7.76
Central Electric Membership Corporation,NC,Cooperative," 1,769 "," 2,983 "," 33,744 ",8.84
City of Albemarle,NC,Publicly Owned," 1,942 "," 10,609 "," 125,881 ",8.43
City of Cherryville,NC,Publicly Owned, 832 ," 1,742 "," 19,562 ",8.91
City of Cornelius,NC,Publicly Owned, 337 ," 1,948 "," 17,959 ",10.85
City of Elizabeth City,NC,Publicly Owned," 1,663 "," 12,459 "," 147,664 ",8.44
City of Gastonia,NC,Publicly Owned," 3,186 "," 25,045 "," 300,385 ",8.34
City of Highlands,NC,Publicly Owned, 403 ," 1,226 "," 14,644 ",8.37
City of Kings Mountain,NC,Publicly Owned, 468 ," 2,644 "," 36,408 ",7.26
City of Kinston,NC,Publicly Owned," 1,974 "," 15,525 "," 166,558 ",9.32
City of Laurinburg,NC,Publicly Owned, 948 ," 7,619 "," 87,025 ",8.75
City of Lexington,NC,Publicly Owned," 2,477 "," 15,664 "," 155,890 ",10.05
City of Monroe,NC,Publicly Owned," 3,023 "," 7,979 "," 95,860 ",8.32
City of Morganton,NC,Publicly Owned," 1,418 "," 8,704 "," 123,964 ",7.02
City of New Bern,NC,Publicly Owned," 2,989 "," 16,257 "," 178,336 ",9.12
City of Robersonville,NC,Publicly Owned, 143 , 484 ," 7,863 ",6.16
City of Rocky Mount,NC,Publicly Owned," 4,354 "," 27,498 "," 294,253 ",9.35
City of Shelby,NC,Publicly Owned," 1,793 "," 8,064 "," 114,579 ",7.04
City of Southport,NC,Publicly Owned, 471 ," 2,024 "," 23,695 ",8.54
City of Statesville,NC,Publicly Owned," 2,356 "," 16,391 "," 214,749 ",7.63
City of Washington,NC,Publicly Owned," 2,102 "," 10,977 "," 121,336 ",9.05
City of Wilson,NC,Publicly Owned," 4,006 "," 27,993 "," 302,004 ",9.27
City of Winterville,NC,Publicly Owned, 152 , 650 ," 6,458 ",10.07
Concord City of,NC,Publicly Owned," 3,390 "," 21,606 "," 335,371 ",6.44
Dallas Town of,NC,Publicly Owned, 383 ," 1,556 "," 23,011 ",6.76
Duke Energy Corporation,NC,Investor Owned," 236,851 "," 1,184,529 "," 19,630,622 ",6.03
Edgecombe-Martin County E M C,NC,Cooperative, 877 ," 2,991 "," 35,341 ",8.46
EnergyUnited Elec Member Corp,NC,Cooperative," 7,274 "," 29,525 "," 435,380 ",6.78
Four County Elec Member Corp,NC,Cooperative," 2,370 "," 10,574 "," 165,055 ",6.41
French Broad Elec Member Corp,NC,Cooperative," 2,472 "," 8,097 "," 96,577 ",8.38
Granite Falls Town of,NC,Publicly Owned, 383 ," 1,344 "," 17,656 ",7.61
Greenville Utilities Comm,NC,Publicly Owned," 6,239 "," 49,652 "," 641,443 ",7.74
Halifax Electric Member Corp,NC,Cooperative," 1,214 "," 2,318 "," 18,078 ",12.82
Harkers Island El Member Corp,NC,Cooperative, 140 , 286 ," 2,496 ",11.46
Haywood Electric Member Corp,NC,Cooperative, 306 ," 1,327 "," 16,241 ",8.17
Hertford City of,NC,Publicly Owned, 228 ," 1,014 "," 11,720 ",8.65
Jones-Onslow Elec Member Corp,NC,Cooperative," 4,131 "," 15,817 "," 207,189 ",7.63
La Grange Town of,NC,Publicly Owned, 272 , 738 ," 8,644 ",8.54
Landis Town of,NC,Publicly Owned, 401 ," 1,096 "," 12,114 ",9.05
Lincolnton City of,NC,Publicly Owned, 535 ," 3,395 "," 41,999 ",8.08
Lumbee River Elec Member Corp,NC,Cooperative," 2,010 "," 7,369 "," 117,352 ",6.28
Lumberton City of,NC,Publicly Owned," 2,044 "," 24,456 "," 187,966 ",13.01
Maiden Town of,NC,Publicly Owned, 150 ," 1,014 "," 11,923 ",8.50
"Mecklenburg Electric Coop, Inc",NC,Cooperative, 4 , 3 , 30 ,10.00
"Mountain Electric Coop, Inc",NC,Cooperative," 2,570 "," 5,821 "," 75,314 ",7.73
Murphy Town of,NC,Publicly Owned," 1,347 "," 4,970 "," 70,016 ",7.10
New River Light & Power Co,NC,Publicly Owned," 1,830 "," 9,318 "," 153,178 ",6.08
Newton City of,NC,Publicly Owned, 455 ," 2,699 "," 38,387 ",7.03
Pee Dee Electric Member Corp,NC,Cooperative, 534 ," 4,394 "," 64,695 ",6.79
Piedmont Electric Member Corp,NC,Cooperative," 3,124 "," 4,674 "," 54,161 ",8.63
Pitt & Greene Elec Member Corp,NC,Cooperative," 1,274 "," 4,097 "," 51,161 ",8.01
Public Works Comm-City of Fayetteville,NC,Publicly Owned," 7,879 "," 54,612 "," 813,515 ",6.71
Randolph Electric Member Corp,NC,Cooperative," 2,063 "," 8,708 "," 101,469 ",8.58
Red Springs Town of,NC,Publicly Owned, 238 ," 1,462 "," 15,165 ",9.64
Roanoke Electric Member Corp,NC,Cooperative," 1,099 "," 3,463 "," 42,261 ",8.19
Rutherford Elec Member Corp,NC,Cooperative," 3,736 "," 9,741 "," 113,555 ",8.58
Scotland Neck Town of,NC,Publicly Owned, 214 , 673 ," 8,738 ",7.70
South River Elec Member Corp,NC,Cooperative, 966 ," 6,045 "," 95,569 ",6.33
Stantonsburg Town of,NC,Publicly Owned, 78 , 171 ," 2,055 ",8.32
Surry-Yadkin Elec Member Corp,NC,Cooperative, 353 ," 1,489 "," 17,674 ",8.42
Tideland Electric Member Corp,NC,Cooperative," 2,760 "," 6,841 "," 80,791 ",8.47
Town of Apex,NC,Publicly Owned, 764 ," 4,753 "," 60,869 ",7.81
Town of Ayden,NC,Publicly Owned, 468 ," 2,607 "," 27,919 ",9.34
Town of Black Creek,NC,Publicly Owned, 117 , 192 ," 2,016 ",9.52
Town of Bostic,NC,Publicly Owned, 19 , 110 ," 1,473 ",7.47
Town of Clayton,NC,Publicly Owned, 647 ," 1,529 "," 8,356 ",18.30
Town of Drexel,NC,Publicly Owned, 36 , 312 ," 3,594 ",8.68
Town of Edenton,NC,Publicly Owned, 655 ," 2,449 "," 27,008 ",9.07
Town of Enfield,NC,Publicly Owned, 246 , 783 ," 9,588 ",8.17
Town of Farmville,NC,Publicly Owned, 477 ," 2,218 "," 23,784 ",9.33
Town of Forest City,NC,Publicly Owned," 1,061 "," 5,228 "," 80,733 ",6.48
Town of Fountain,NC,Publicly Owned, 48 , 89 , 600 ,14.83
Town of Fremont,NC,Publicly Owned, 86 , 382 ," 3,911 ",9.77
Town of Hamilton,NC,Publicly Owned, 30 , 98 , 841 ,11.65
Town of High Point,NC,Publicly Owned," 5,436 "," 42,562 "," 515,002 ",8.26
Town of Hobgood,NC,Publicly Owned, 53 , 98 , 866 ,11.32
Town of Hookerton,NC,Publicly Owned, 106 , 113 , 821 ,13.76
Town of Huntersville,NC,Publicly Owned, 399 ," 3,027 "," 31,976 ",9.47
Town of Louisburg,NC,Publicly Owned, 388 ," 2,277 "," 21,718 ",10.48
Town of Lucama,NC,Publicly Owned, 112 , 301 ," 3,783 ",7.96
Town of MacClesfield,NC,Publicly Owned, 28 , 88 , 722 ,12.19
Town of Pikeville,NC,Publicly Owned, 78 , 184 ," 1,800 ",10.22
Town of Pinetops,NC,Publicly Owned, 114 , 367 ," 3,837 ",9.56
Town of Pineville,NC,Publicly Owned, 675 ," 7,331 "," 101,261 ",7.24
Town of Selma,NC,Publicly Owned, 479 ," 3,119 "," 33,065 ",9.43
Town of Sharpsburg,NC,Publicly Owned, 329 , 323 ," 2,806 ",11.51
Town of Smithfield,NC,Publicly Owned," 1,028 "," 8,765 "," 93,762 ",9.35
Town of Tarboro,NC,Publicly Owned, 827 ," 6,638 "," 71,067 ",9.34
Town of Wake Forest,NC,Publicly Owned, 642 ," 5,065 "," 53,398 ",9.49
Town of Walstonburg,NC,Publicly Owned, 31 , 25 , 234 ,10.68
Town of Waynesville,NC,Publicly Owned, 671 ," 3,894 "," 64,017 ",6.08
Town of Windsor,NC,Publicly Owned, 375 ," 1,569 "," 22,170 ",7.08
Tri-County Elec Member Corp,NC,Cooperative," 3,531 "," 7,819 "," 107,084 ",7.30
Tri-State Electric Member Corp,NC,Cooperative, 84 , 95 , 948 ,10.02
Union Electric Membership Corp,NC,Cooperative," 1,317 "," 6,833 "," 96,205 ",7.10
Virginia Electric & Power Co,NC,Investor Owned," 17,474 "," 62,596 "," 887,559 ",7.05
Wake Electric Membership Corp,NC,Cooperative," 1,237 "," 3,292 "," 36,283 ",9.07
Burke-Divide Electric Coop Inc,ND,Cooperative, 604 ," 2,525 "," 31,625 ",7.98
"Capital Electric Coop, Inc",ND,Cooperative," 1,155 "," 4,135 "," 62,564 ",6.61
Cass County Electric Coop Inc,ND,Cooperative," 2,831 "," 12,812 "," 246,918 ",5.19
"Cavalier Rural Elec Coop, Inc",ND,Cooperative, 64 , 139 ," 2,020 ",6.88
City of Cavalier,ND,Publicly Owned, 181 , 513 ," 11,897 ",4.31
City of Hillsboro,ND,Publicly Owned, 134 , 242 ," 7,928 ",3.05
City of Hope,ND,Publicly Owned, 12 , 33 ," 1,501 ",2.20
City of Lakota,ND,Publicly Owned, 115 , 89 ," 2,060 ",4.32
City of Northwood,ND,Publicly Owned, 130 , 355 ," 6,174 ",5.75
City of Park River,ND,Publicly Owned, 86 , 196 ," 2,822 ",6.95
City of Riverdale,ND,Publicly Owned, 23 , 12 , 310 ,3.87
City of Sharon,ND,Publicly Owned, 10 , 16 , 205 ,7.80
City of Stanton,ND,Publicly Owned, 28 , 61 ," 1,105 ",5.52
City of Valley City,ND,Publicly Owned," 1,010 "," 2,115 "," 51,094 ",4.14
Dakota Valley Elec Coop Inc,ND,Cooperative, 788 ," 3,350 "," 48,743 ",6.87
"Goldenwest Electric Coop, Inc",ND,Cooperative, 24 , 460 ," 5,879 ",7.82
Grafton City of,ND,Publicly Owned, 273 , 671 ," 11,543 ",5.81
KEM Electric Coop Inc,ND,Cooperative, 254 , 782 ," 12,419 ",6.30
"Lower Yellowstone R E A, Inc",ND,Cooperative, 174 , 200 ," 2,213 ",9.04
McKenzie Electric Coop Inc,ND,Cooperative," 1,006 "," 5,911 "," 80,704 ",7.32
"McLean Electric Coop, Inc",ND,Cooperative, 260 , 834 ," 12,067 ",6.91
MDU Resources Group Inc,ND,Investor Owned," 11,040 "," 44,515 "," 712,789 ",6.25
Mor-Gran-Sou Electric Coop Inc,ND,Cooperative, 559 ," 3,093 "," 52,958 ",5.84
Mountrail-Williams Elec Coop,ND,Cooperative," 1,297 "," 4,666 "," 70,520 ",6.62
Nodak Electric Coop Inc,ND,Cooperative, 7 , 204 ," 6,155 ",3.31
"North Central Elec Coop, Inc",ND,Cooperative," 1,492 "," 5,387 "," 75,539 ",7.13
Northern Plains Electric Coop,ND,Cooperative," 1,563 "," 3,354 "," 49,879 ",6.72
Northern States Power Co,ND,Investor Owned," 11,835 "," 53,908 "," 1,001,057 ",5.39
Oliver-Mercer Elec Coop Inc,ND,Cooperative, 558 , 874 ," 14,956 ",5.84
Otter Tail Power Co,ND,Investor Owned," 12,438 "," 53,251 "," 917,288 ",5.81
"Sheridan Electric Coop, Inc",ND,Cooperative, 128 , 253 ," 2,679 ",9.44
Slope Electric Coop Inc,ND,Cooperative," 1,364 ", 578 ," 5,003 ",11.55
"Traverse Electric Coop, Inc",ND,Cooperative, 1 , 1 , 15 ,6.67
Verendrye Electric Coop Inc,ND,Cooperative," 1,167 "," 4,929 "," 80,505 ",6.12
West Plains Electric Coop Inc,ND,Cooperative, 870 , 957 ," 15,807 ",6.05
Western Area Power Administration,ND,Federal, 18 ," 2,803 "," 193,128 ",1.45
"Adams Rural Electric Coop, Inc",OH,Cooperative, 50 ," 1,117 "," 12,589 ",8.87
Arcanum City of,OH,Publicly Owned, 186 , 355 ," 4,677 ",7.59
Bradner Village of,OH,Publicly Owned, 31 , 44 , 474 ,9.28
"Buckeye Rural Elec Coop, Inc",OH,Cooperative, 674 ," 1,663 "," 18,161 ",9.16
Butler Rural Electric Coop Inc,OH,Cooperative, 365 ," 1,381 "," 15,410 ",8.96
"Carroll Electric Coop, Inc",OH,Cooperative," 1,742 "," 1,375 "," 15,943 ",8.62
Celina City of,OH,Publicly Owned, 854 ," 2,848 "," 42,627 ",6.68
Cincinnati Gas & Electric Company,OH,Investor Owned," 68,611 "," 384,758 "," 5,666,038 ",6.79
City of Amherst,OH,Publicly Owned, 424 , 984 ," 11,635 ",8.46
City of Bowling Green,OH,Publicly Owned," 1,626 "," 3,348 "," 58,510 ",5.72
City of Bryan,OH,Publicly Owned, 711 ," 2,039 "," 29,689 ",6.87
City of Cleveland,OH,Publicly Owned," 8,262 "," 61,377 "," 583,167 ",10.52
City of Columbus,OH,Publicly Owned," 3,273 "," 8,528 "," 90,025 ",9.47
City of Custar,OH,Publicly Owned, 15 , 16 , 187 ,8.56
City of Cuyahoga Falls,OH,Publicly Owned," 1,673 "," 4,930 "," 61,399 ",8.03
City of Dover,OH,Publicly Owned, 862 ," 2,063 "," 25,340 ",8.14
City of Galion,OH,Publicly Owned, 251 , 955 ," 14,806 ",6.45
City of Hamilton,OH,Publicly Owned," 2,951 "," 17,080 "," 190,036 ",8.99
City of Hubbard,OH,Publicly Owned, 369 ," 1,488 "," 20,000 ",7.44
City of Hudson,OH,Publicly Owned, 630 ," 4,631 "," 55,408 ",8.36
City of Lebanon,OH,Publicly Owned, 632 ," 1,185 "," 14,174 ",8.36
City of Mendon,OH,Publicly Owned, 31 , 69 ," 1,083 ",6.37
City of Napoleon,OH,Publicly Owned, 710 ," 2,507 "," 28,829 ",8.70
City of Newton Falls,OH,Publicly Owned, 322 ," 1,788 "," 26,693 ",6.70
City of Niles,OH,Publicly Owned," 1,198 "," 7,911 "," 112,978 ",7.00
City of Oberlin,OH,Publicly Owned, 344 ," 5,957 "," 82,903 ",7.19
City of Orrville,OH,Publicly Owned, 794 ," 4,643 "," 69,740 ",6.66
City of Painesville,OH,Publicly Owned," 1,872 "," 8,269 "," 94,847 ",8.72
City of Piqua,OH,Publicly Owned," 1,171 "," 6,133 "," 110,711 ",5.54
City of Shelby,OH,Publicly Owned, 189 ," 1,866 "," 30,132 ",6.19
City of St Clairsville,OH,Publicly Owned, 383 ," 1,261 "," 18,990 ",6.64
City of St Marys,OH,Publicly Owned, 473 ," 2,312 "," 37,007 ",6.25
City of Tipp City,OH,Publicly Owned, 533 ," 1,511 "," 24,277 ",6.22
City of Wadsworth,OH,Publicly Owned," 1,174 "," 4,515 "," 63,488 ",7.11
City of Wapakoneta,OH,Publicly Owned, 613 ," 2,818 "," 55,814 ",5.05
City of Westerville,OH,Publicly Owned," 1,659 "," 8,520 "," 175,638 ",4.85
City of Woodsfield,OH,Publicly Owned, 251 , 832 ," 11,985 ",6.94
Cleveland Electric Illum Co,OH,Investor Owned," 31,858 "," 254,800 "," 2,485,545 ",10.25
Clyde Light & Power,OH,Publicly Owned, 284 ," 1,145 "," 13,245 ",8.64
Columbiana City of,OH,Publicly Owned, 33 , 510 ," 6,508 ",7.84
Columbus Southern Power Co,OH,Investor Owned," 69,352 "," 465,574 "," 7,464,767 ",6.24
Consolidated Electric Coop Inc,OH,Cooperative," 1,699 "," 2,991 "," 37,614 ",7.95
"Darke Rural Electric Coop, Inc",OH,Cooperative, 168 ," 1,290 "," 20,891 ",6.17
Dayton Power & Light Co,OH,Investor Owned," 52,948 "," 245,966 "," 4,430,018 ",5.55
Edgerton Village of,OH,Publicly Owned, 149 , 363 ," 4,859 ",7.47
"Firelands Electric Coop, Inc",OH,Cooperative, 527 , 742 ," 9,613 ",7.72
Frontier Power Company,OH,Cooperative, 880 ," 1,295 "," 16,160 ",8.01
Grafton Village of,OH,Publicly Owned, 113 , 495 ," 6,853 ",7.22
Guernsey-Muskingum El Coop Inc,OH,Cooperative," 1,806 "," 2,728 "," 34,549 ",7.90
Hancock-Wood Electric Coop Inc,OH,Cooperative," 1,624 "," 5,463 "," 73,475 ",7.44
Holmes-Wayne Electric Coop Inc,OH,Cooperative," 2,923 "," 5,219 "," 76,038 ",6.86
Jackson City of,OH,Publicly Owned, 715 ," 4,061 "," 46,223 ",8.79
Licking Rural Electric Inc,OH,Cooperative," 1,358 "," 2,568 "," 29,598 ",8.68
Lodi Village of,OH,Publicly Owned, 238 , 760 ," 10,677 ",7.12
Logan County Coop Power & Light,OH,Cooperative, 264 , 699 ," 10,494 ",6.66
"Lorain-Medina R E C, Inc",OH,Cooperative," 1,138 "," 2,655 "," 38,555 ",6.89
"Mid-Ohio Energy Coop, Inc",OH,Cooperative, 999 ," 1,184 "," 14,711 ",8.05
"Midwest Electric, Inc",OH,Cooperative, 164 ," 1,765 "," 30,145 ",5.86
Midwest Energy Cooperative,OH,Cooperative, 109 , 203 ," 2,781 ",7.30
Monongahela Power Co,OH,Investor Owned," 3,332 "," 11,990 "," 193,573 ",6.19
Monroeville Village of,OH,Publicly Owned, 156 , 425 ," 5,558 ",7.65
Montpelier Village of,OH,Publicly Owned, 307 ," 1,006 "," 15,792 ",6.37
