City of Bowie,TX,Publicly Owned, 1 , 107 ," 1,598 ",6.70,,
City of Brenham,TX,Publicly Owned, 29 ," 8,107 "," 152,368 ",5.32,,
City of Brownfield,TX,Publicly Owned, 7 , 206 ," 2,830 ",7.28,,
City of Bryan,TX,Publicly Owned, 14 ," 7,195 "," 120,807 ",5.96,,
City of Burnet,TX,Publicly Owned, 66 ," 2,220 "," 32,331 ",6.87,,
City of Caldwell,TX,Publicly Owned, 14 , 311 ," 3,287 ",9.46,,
City of Coleman,TX,Publicly Owned, 16 , 563 , 437 ,128.83,,
City of Denton,TX,Publicly Owned, 96 ," 27,612 "," 440,330 ",6.27,,
City of Electra,TX,Publicly Owned, 9 , 181 ," 3,309 ",5.47,,
City of Flatonia,TX,Publicly Owned, 39 , 842 ," 9,694 ",8.69,,
City of Garland,TX,Publicly Owned, 2 ," 4,849 "," 120,534 ",4.02,,
City of Goldthwaite,TX,Publicly Owned, 25 , 430 ," 4,981 ",8.63,,
City of Gonzales,TX,Publicly Owned, 7 ," 1,493 "," 27,842 ",5.36,,
City of Hallettsville,TX,Publicly Owned, 4 , 223 ," 2,594 ",8.60,,
City of Hondo,TX,Publicly Owned, 3 ," 1,046 "," 16,012 ",6.53,,
City of Jasper,TX,Publicly Owned, 7 , 782 ," 8,924 ",8.76,,
City of La Grange,TX,Publicly Owned, 74 ," 1,201 "," 17,232 ",6.97,,
City of Lockhart,TX,Publicly Owned, 19 , 929 ," 15,993 ",5.81,,
City of Lubbock,TX,Publicly Owned, 113 ," 15,559 "," 318,989 ",4.88,,
City of Moulton,TX,Publicly Owned, 24 , 177 ," 2,221 ",7.97,,
City of New Braunfels,TX,Publicly Owned, 15 ," 18,451 "," 395,740 ",4.66,,
City of San Marcos,TX,Publicly Owned, 9 ," 4,698 "," 41,722 ",11.26,,
City of Sanger,TX,Publicly Owned, 75 ," 1,494 "," 29,772 ",5.02,,
City of Schulenburg,TX,Publicly Owned, 93 ," 2,630 "," 32,586 ",8.07,,
City of Seymour,TX,Publicly Owned, 18 , 571 ," 5,764 ",9.91,,
City of Tulia,TX,Publicly Owned, 18 , 160 ," 2,227 ",7.18,,
City of Waelder,TX,Publicly Owned, 5 , 713 ," 9,598 ",7.43,,
City of Weimar,TX,Publicly Owned, 1 , 498 ," 7,337 ",6.79,,
City of Whitesboro,TX,Publicly Owned, 51 , 388 ," 5,734 ",6.77,,
City of Yoakum,TX,Publicly Owned, 3 ," 1,111 "," 15,250 ",7.29,,
"Coleman County Elec Coop, Inc",TX,Cooperative, 4 ," 2,128 "," 38,193 ",5.57,,
Comanche County Elec Coop Assn,TX,Cooperative, 1 , 504 ," 9,333 ",5.40,,
Concho Valley Elec Coop Inc,TX,Cooperative, 7 ," 3,591 "," 60,944 ",5.89,,
Conoco Inc,TX,Power Marketer, 28 ," 13,110 "," 246,466 ",5.32,,
"Constellation NewEnergy, Inc",TX,Power Marketer, 867 ," 61,531 "," 1,332,760 ",4.62,,
Cuero City of,TX,Publicly Owned, 4 ," 3,473 "," 58,907 ",5.90,,
"Deaf Smith Electric Coop, Inc",TX,Cooperative, 5 , 755 ," 14,268 ",5.29,,
Deep East Texas Elec Coop Inc,TX,Cooperative, 9 ," 3,832 "," 83,727 ",4.58,,
Dynegy Energy Services Inc,TX,Power Marketer, 15 ," 42,665 "," 904,122 ",4.72,,
El Paso Electric Company,TX,Investor Owned, 118 ," 62,240 "," 1,100,007 ",5.66,,
Entergy Gulf States Inc,TX,Investor Owned," 4,603 "," 342,693 "," 6,271,724 ",5.46,,
Fannin County Electric Coop,TX,Cooperative, 8 , 9 , 88 ,10.23,,
"Farmers Electric Coop, Inc",TX,Cooperative, 3 , 822 ," 11,567 ",7.11,,
Farmersville City of,TX,Publicly Owned, 12 , 346 ," 5,726 ",6.04,,
"Fayette Electric Coop, Inc",TX,Cooperative, 3 ," 1,218 "," 20,567 ",5.92,,
First Choice Power,TX,Power Marketer," 14,556 "," 118,723 "," 1,679,709 ",7.07,,
Fort Belknap Electric Coop Inc,TX,Cooperative, 5 , 379 ," 5,699 ",6.65,,
Georgetown City of,TX,Publicly Owned, 13 , 794 ," 11,736 ",6.77,,
"Greenbelt Electric Coop, Inc",TX,Cooperative, 5 , 885 ," 10,877 ",8.14,,
Guadalupe Valley Elec Coop Inc,TX,Cooperative, 26 ," 25,935 "," 704,660 ",3.68,,
Harmon Electric Assn Inc,TX,Cooperative, 2 , 10 , 106 ,9.43,,
"HILCO Electric Cooperative, Inc.",TX,Cooperative, 1 ," 10,305 "," 281,510 ",3.66,,
Houston County Elec Coop Inc,TX,Cooperative, 4 ," 2,576 "," 46,788 ",5.51,,
J-A-C Electric Coop Inc,TX,Cooperative, 2 , 189 ," 2,070 ",9.13,,
"Jackson Electric Coop, Inc",TX,Cooperative, 7 , 512 ," 9,008 ",5.68,,
"Jasper-Newton Elec Coop, Inc",TX,Cooperative, 91 ," 8,450 "," 157,707 ",5.36,,
Karnes Electric Coop Inc,TX,Cooperative, 2 ," 1,185 "," 20,850 ",5.68,,
"Lamb County Electric Coop, Inc",TX,Cooperative, 12 ," 3,289 "," 63,335 ",5.19,,
"Lea County Electric Coop, Inc",TX,Cooperative, 9 ," 1,523 "," 23,158 ",6.58,,
"Lighthouse Electric Coop, Inc",TX,Cooperative, 5 ," 5,660 "," 113,964 ",4.97,,
"Lyntegar Electric Coop, Inc",TX,Cooperative," 3,064 "," 13,516 "," 198,150 ",6.82,,
Magic Valley Electric Coop Inc,TX,Cooperative, 338 ," 15,764 "," 231,144 ",6.82,,
"McLennan County Elec Coop, Inc",TX,Cooperative, 6 ," 1,558 "," 28,387 ",5.49,,
"Medina Electric Coop, Inc",TX,Cooperative, 4 ," 1,068 "," 18,082 ",5.91,,
Mid-South Electric Coop Assn,TX,Cooperative, 14 ," 4,988 "," 78,628 ",6.34,,
"Navarro County Elec Coop, Inc",TX,Cooperative, 7 ," 5,045 "," 103,050 ",4.90,,
"Navasota Valley Elec Coop, Inc",TX,Cooperative, 7 ," 6,999 "," 148,000 ",4.73,,
North Plains Electric Coop Inc,TX,Cooperative, 15 ," 2,269 "," 33,696 ",6.73,,
"Nueces Electric Coop, Inc",TX,Cooperative, 10 ," 1,503 "," 23,366 ",6.43,,
"Pedernales Electric Coop, Inc",TX,Cooperative, 759 ," 13,276 "," 278,282 ",4.77,,
"Rita Blanca Electric Coop, Inc",TX,Cooperative, 2 , 435 ," 8,600 ",5.06,,
"Rusk County Electric Coop, Inc",TX,Cooperative, 6 ," 3,894 "," 89,527 ",4.35,,
Sam Houston Electric Coop Inc,TX,Cooperative, 14 ," 7,363 "," 111,600 ",6.60,,
San Antonio City of,TX,Publicly Owned, 156 ," 146,991 "," 2,714,130 ",5.42,,
"San Bernard Electric Coop, Inc",TX,Cooperative, 7 ," 4,647 "," 87,116 ",5.33,,
San Patricio Electric Coop Inc,TX,Cooperative, 1 , 938 ," 14,908 ",6.29,,
Seguin City of,TX,Publicly Owned, 10 ," 4,981 "," 87,925 ",5.67,,
South Plains Electric Coop Inc,TX,Cooperative," 6,948 "," 12,052 "," 127,767 ",9.43,,
Southwest Rural Elec Assn Inc,TX,Cooperative, 13 , 790 ," 13,358 ",5.91,,
"Southwest Texas Elec Coop, Inc",TX,Cooperative, 190 ," 5,316 "," 76,142 ",6.98,,
Southwestern Electric Power Co,TX,Investor Owned," 4,480 "," 111,436 "," 2,646,390 ",4.21,,
Southwestern Public Service Co,TX,Investor Owned, 114 ," 187,842 "," 5,490,198 ",3.42,,
"Swisher Electric Coop, Inc",TX,Cooperative," 3,490 "," 10,357 "," 118,777 ",8.72,,
Taylor Electric Coop Inc,TX,Cooperative, 3 , 721 ," 10,828 ",6.66,,
Timpson City of,TX,Publicly Owned, 1 , 114 ," 1,720 ",6.63,,
Tractebel Energy Marketing Inc,TX,Power Marketer, 2 , 393 ," 11,513 ",3.41,,
"Tri-County Electric Coop, Inc",TX,Cooperative, 55 ," 13,197 "," 237,697 ",5.55,,
TriEagle Energy LLC,TX,Power Marketer, 1 , 657 ," 45,050 ",1.46,,
TXU Energy Retail Co LP,TX,Power Marketer," 44,514 "," 1,730,521 "," 28,623,442 ",6.05,,
TXU ET Services Co,TX,Power Marketer, 4 ," 10,164 "," 178,155 ",5.71,,
TXU SESCO Energy Serv Co,TX,Power Marketer, 423 ," 6,391 "," 133,513 ",4.79,,
United Electric Coop Service Inc,TX,Cooperative, 23 ," 14,034 "," 277,278 ",5.06,,
Upshur Rural Elec Coop Corp,TX,Cooperative, 3 , 907 ," 18,265 ",4.97,,
"Victoria Electric Coop, Inc",TX,Cooperative, 4 , 671 ," 10,451 ",6.42,,
Weatherford Mun Utility System,TX,Publicly Owned, 3 ," 1,929 "," 23,174 ",8.32,,
"Wharton County Elec Coop, Inc",TX,Cooperative, 6 ," 3,504 "," 65,970 ",5.31,,
"Wood County Electric Coop, Inc",TX,Cooperative, 1 ," 1,789 "," 40,671 ",4.40,,
XERS Inc,TX,Investor Owned, 34 ," 22,897 "," 371,914 ",6.16,,
withheld,TX,Power Marketer, 12 ," 108,622 "," 2,255,880 ",4.82,,
withheld,TX,Power Marketer," 24,673 "," 1,185,210 "," 21,461,346 ",5.52,,
withheld,TX,Power Marketer, 6 ," 85,863 "," 1,774,808 ",4.84,,
Beaver City Corporation,UT,Publicly Owned, 1 , 68 , 979 ,6.95,,
Bountiful City City of,UT,Publicly Owned, 1 ," 1,994 "," 42,581 ",4.68,,
"Bridger Valley Elec Assn, Inc",UT,Cooperative, 1 , 1 , 7 ,14.29,,
Brigham City Corporation,UT,Publicly Owned, 2 ," 1,861 "," 44,368 ",4.19,,
City of Logan,UT,Publicly Owned, 7 ," 4,521 "," 84,236 ",5.37,,
City of Springville,UT,Publicly Owned, 85 ," 8,063 "," 106,088 ",7.60,,
City of St George,UT,Publicly Owned," 6,814 "," 10,618 "," 164,393 ",6.46,,
City of Washington,UT,Publicly Owned, 1 , 19 , 230 ,8.26,,
"Dixie Escalante R E A, Inc",UT,Cooperative, 1 , 336 ," 7,816 ",4.30,,
"Flowell Electric Assn, Inc",UT,Cooperative, 1 , 12 , 59 ,20.34,,
"Garkane Energy Coop, Inc",UT,Cooperative, 1 ," 1,305 "," 22,019 ",5.93,,
Hyrum City Corporation,UT,Publicly Owned, 1 ," 1,699 "," 36,740 ",4.62,,
Kaysville City Corporation,UT,Publicly Owned, 1 , 81 ," 1,066 ",7.60,,
Levan Town Corporation,UT,Publicly Owned, 3 , 14 , 699 ,2.00,,
Meadow Town Corporation,UT,Publicly Owned, 2 , 5 , 92 ,5.43,,
Moon Lake Electric Assn Inc,UT,Cooperative, 7 ," 2,850 "," 49,458 ",5.76,,
"Mt Wheeler Power, Inc",UT,Cooperative, 2 , 43 , 642 ,6.70,,
Nephi City Corporation,UT,Publicly Owned, 1 , 165 ," 2,707 ",6.10,,
PacifiCorp,UT,Investor Owned," 8,303 "," 246,585 "," 6,870,415 ",3.59,,
Provo City Corporation,UT,Publicly Owned, 1 ," 5,394 "," 124,589 ",4.33,,
Raft River Rural Elec Coop Inc,UT,Cooperative, 21 ," 1,211 "," 34,599 ",3.50,,
Salem City Corporation,UT,Publicly Owned, 1 , 12 , 212 ,5.66,,
Spanish Fork City Corporation,UT,Publicly Owned, 8 ," 2,093 "," 38,991 ",5.37,,
Spring City Corporation,UT,Publicly Owned, 2 , 15 , 127 ,11.81,,
Strawberry Electric Serv Dist,UT,Publicly Owned, 59 , 471 ," 4,970 ",9.48,,
Town of Oak City,UT,Publicly Owned, 2 , 3 , 37 ,8.11,,
Wells Rural Electric Co,UT,Cooperative, 7 , 443 ," 7,553 ",5.87,,
Burlington City of,VT,Publicly Owned, 15 ," 5,523 "," 65,287 ",8.46,,
Central Vermont Pub Serv Corp,VT,Investor Owned, 38 ," 33,716 "," 396,081 ",8.51,,
Green Mountain Power Corp,VT,Investor Owned, 24 ," 47,799 "," 645,271 ",7.41,,
Hyde Park Village of,VT,Publicly Owned, 1 , 19 , 123 ,15.45,,
Jacksonville Village of,VT,Publicly Owned, 4 , 135 ," 1,356 ",9.96,,
Johnson Village of,VT,Publicly Owned, 15 , 691 ," 8,293 ",8.33,,
Lyndonville Village of,VT,Publicly Owned, 44 ," 2,541 "," 23,934 ",10.62,,
Omya Inc,VT,Investor Owned, 3 ," 14,304 "," 198,471 ",7.21,,
Orleans Village of,VT,Publicly Owned, 1 , 840 ," 7,786 ",10.79,,
Town of Hardwick,VT,Publicly Owned, 20 , 383 ," 3,561 ",10.76,,
Town of Readsboro,VT,Publicly Owned, 9 , 37 , 263 ,14.07,,
Town of Stowe,VT,Publicly Owned, 14 , 593 ," 5,309 ",11.17,,
"Vermont Electric Coop, Inc",VT,Cooperative, 91 ," 2,299 "," 22,571 ",10.19,,
Village of Enosburg Falls,VT,Publicly Owned, 2 , 535 ," 4,370 ",12.24,,
Village of Ludlow,VT,Publicly Owned, 5 ," 1,581 "," 15,571 ",10.15,,
Village of Morrisville,VT,Publicly Owned, 45 ," 1,777 "," 16,717 ",10.63,,
Village of Northfield,VT,Publicly Owned, 15 ," 1,247 "," 11,480 ",10.86,,
Village of Swanton,VT,Publicly Owned, 91 ," 3,035 "," 30,378 ",9.99,,
Washington Electric Coop Inc,VT,Cooperative, 11 , 428 ," 3,191 ",13.41,,
A & N Electric Coop,VA,Cooperative, 48 ," 6,502 "," 87,477 ",7.43,,
Appalachian Power Co,VA,Investor Owned," 2,008 "," 190,651 "," 5,582,350 ",3.42,,
BARC Electric Coop Inc,VA,Cooperative, 2 ," 1,428 "," 21,502 ",6.64,,
Bristol Virginia Utilities,VA,Publicly Owned, 333 ," 12,918 "," 322,239 ",4.01,,
Central Virginia Electric Coop,VA,Cooperative, 8 ," 3,792 "," 78,949 ",4.80,,
City of Bedford,VA,Publicly Owned, 33 ," 4,838 "," 97,365 ",4.97,,
City of Danville,VA,Publicly Owned, 57 ," 6,638 "," 165,691 ",4.01,,
City of Franklin,VA,Publicly Owned, 101 ," 1,926 "," 31,316 ",6.15,,
City of Manassas,VA,Publicly Owned, 3 ," 9,272 "," 223,658 ",4.15,,
City of Martinsville,VA,Publicly Owned, 3 , 678 ," 15,804 ",4.29,,
City of Radford,VA,Publicly Owned, 80 ," 8,910 "," 225,879 ",3.94,,
City of Salem,VA,Publicly Owned, 133 ," 2,667 "," 69,994 ",3.81,,
Community Electric Coop,VA,Cooperative, 2 , 203 ," 2,815 ",7.21,,
Delmarva Power & Light Company,VA,Investor Owned, 40 ," 4,097 "," 67,165 ",6.10,,
Harrisonburg City of,VA,Publicly Owned, 8 ," 6,169 "," 116,558 ",5.29,,
Kentucky Utilities Co,VA,Investor Owned, 116 ," 10,632 "," 237,719 ",4.47,,
"Mecklenburg Electric Coop, Inc",VA,Cooperative, 8 ," 5,712 "," 104,919 ",5.44,,
Northern Virginia Elec Coop,VA,Cooperative, 37 ," 17,925 "," 332,769 ",5.39,,
Potomac Edison Co,VA,Investor Owned," 1,421 "," 43,271 "," 1,057,209 ",4.09,,
Powell Valley Electric Coop,VA,Cooperative, 2 ," 1,452 "," 22,579 ",6.43,,
Prince George Electric Coop,VA,Cooperative, 7 ," 3,202 "," 51,664 ",6.20,,
Rappahannock Electric Coop,VA,Cooperative, 223 ," 47,081 "," 903,648 ",5.21,,
Shenandoah Valley Elec Coop,VA,Cooperative, 19 ," 11,215 "," 192,530 ",5.83,,
"Southside Electric Coop, Inc",VA,Cooperative, 262 ," 7,227 "," 101,464 ",7.12,,
Tennessee Valley Authority,VA,Federal, 1 , 245 ," 8,910 ",2.75,,
Town of Blackstone,VA,Publicly Owned, 6 , 603 ," 8,234 ",7.32,,
Town of Culpeper,VA,Publicly Owned, 11 ," 1,245 "," 22,942 ",5.43,,
Town of Elkton,VA,Publicly Owned, 11 , 56 , 559 ,10.02,,
Virginia Electric & Power Co,VA,Investor Owned, 630 ," 398,094 "," 8,962,099 ",4.44,,
Virginia Tech Electric Service,VA,Publicly Owned, 2 , 409 ," 10,894 ",3.75,,
"Alder Mutual Light Co, Inc",WA,Cooperative, 4 , 2 , 25 ,8.00,,
Avista Corp,WA,Investor Owned, 890 ," 37,026 "," 811,568 ",4.56,,
Benton Rural Electric Assn,WA,Cooperative, 7 ," 3,541 "," 81,243 ",4.36,,
Bonneville Power Admin,WA,Federal, 3 ," 24,260 "," 700,066 ",3.47,,
City of Blaine,WA,Publicly Owned, 13 , 342 ," 4,896 ",6.99,,
City of Cashmere,WA,Publicly Owned, 12 , 37 ," 1,024 ",3.61,,
City of Centralia,WA,Publicly Owned, 133 ," 4,062 "," 80,219 ",5.06,,
City of Cheney,WA,Publicly Owned, 8 , 609 ," 13,051 ",4.67,,
City of Ellensburg,WA,Publicly Owned, 1 , 812 ," 16,499 ",4.92,,
City of McCleary,WA,Publicly Owned, 4 ," 1,162 "," 21,300 ",5.46,,
City of Richland,WA,Publicly Owned, 8 ," 5,074 "," 137,729 ",3.68,,
City of Sumas,WA,Publicly Owned, 14 , 930 ," 15,108 ",6.16,,
Clearwater Power Company,WA,Cooperative, 1 , 449 ," 10,729 ",4.18,,
"Columbia Rural Elec Assn, Inc",WA,Cooperative, 680 ," 7,020 "," 200,671 ",3.50,,
Inland Power & Light Company,WA,Cooperative, 532 ," 4,345 "," 107,472 ",4.04,,
Kootenai Electric Coop Inc,WA,Cooperative, 1 , 1 , 9 ,11.11,,
"Nespelem Valley Elec Coop, Inc",WA,Cooperative, 104 , 611 ," 12,031 ",5.08,,
PacifiCorp,WA,Investor Owned," 5,931 "," 49,064 "," 1,205,984 ",4.07,,
Peninsula Light Company,WA,Cooperative, 2 , 374 ," 7,478 ",5.00,,
Port Angeles City of,WA,Publicly Owned, 5 ," 13,521 "," 421,665 ",3.21,,
PUD No 1 of Benton County,WA,Publicly Owned, 3 ," 2,291 "," 58,054 ",3.95,,
PUD No 1 of Chelan County,WA,Publicly Owned, 26 ," 5,017 "," 263,391 ",1.90,,
PUD No 1 of Clallam County,WA,Publicly Owned, 214 ," 5,684 "," 106,737 ",5.33,,
PUD No 1 of Clark County,WA,Publicly Owned, 19 ," 31,619 "," 646,956 ",4.89,,
PUD No 1 of Cowlitz County,WA,Publicly Owned, 89 ," 119,599 "," 3,170,660 ",3.77,,
PUD No 1 of Ferry County,WA,Publicly Owned, 4 , 891 ," 17,011 ",5.24,,
PUD No 1 of Grays Harbor Cnty,WA,Publicly Owned, 38 ," 15,566 "," 274,936 ",5.66,,
PUD No 1 of Klickitat County,WA,Publicly Owned, 3 ," 4,145 "," 115,176 ",3.60,,
PUD No 1 of Lewis County,WA,Publicly Owned, 83 ," 7,435 "," 187,814 ",3.96,,
PUD No 1 of Okanogan County,WA,Publicly Owned, 4 ," 1,503 "," 32,287 ",4.66,,
PUD No 1 of Pend Oreille Cnty,WA,Publicly Owned, 7 ," 20,557 "," 782,174 ",2.63,,
PUD No 1 of Skamania County,WA,Publicly Owned, 39 ," 1,177 "," 28,161 ",4.18,,
PUD No 1 of Snohomish County,WA,Publicly Owned, 88 ," 45,612 "," 867,430 ",5.26,,
PUD No 1 of Whatcom County,WA,Publicly Owned, 1 ," 6,879 "," 174,110 ",3.95,,
PUD No 2 of Grant County,WA,Publicly Owned," 5,399 "," 46,262 "," 1,639,893 ",2.82,,
PUD No 2 of Pacific County,WA,Publicly Owned, 2 ," 1,368 "," 29,800 ",4.59,,
PUD No 3 of Mason County,WA,Publicly Owned, 1 ," 2,739 "," 64,123 ",4.27,,
Puget Sound Energy Inc,WA,Investor Owned," 3,967 "," 97,966 "," 1,385,832 ",7.07,,
Seattle City of,WA,Publicly Owned, 260 ," 57,724 "," 1,149,914 ",5.02,,
Tacoma City of,WA,Publicly Owned," 2,223 "," 61,724 "," 1,374,361 ",4.49,,
Town of Ruston,WA,Publicly Owned, 1 , 19 , 314 ,6.05,,
Appalachian Power Co,WV,Investor Owned," 2,339 "," 151,996 "," 4,052,077 ",3.75,,
Monongahela Power Co,WV,Investor Owned," 7,063 "," 186,393 "," 4,808,214 ",3.88,,
Philippi Municipal Electric,WV,Publicly Owned, 13 , 604 ," 11,714 ",5.16,,
Potomac Edison Co,WV,Investor Owned," 1,674 "," 31,797 "," 740,758 ",4.29,,
Wheeling Power Co,WV,Investor Owned, 289 ," 35,845 "," 1,052,382 ",3.41,,
Adams-Columbia Electric Coop,WI,Cooperative, 8 ," 3,737 "," 67,376 ",5.55,,
Algoma Utility Comm,WI,Publicly Owned, 2 , 649 ," 12,561 ",5.17,,
Arcadia City of,WI,Publicly Owned, 52 ," 2,276 "," 54,346 ",4.19,,
Bangor City of,WI,Publicly Owned, 14 , 536 ," 11,658 ",4.60,,
Barron Electric Coop,WI,Cooperative, 3 ," 1,789 "," 67,174 ",2.66,,
Bloomer Electric & Water Co,WI,Publicly Owned, 50 ," 1,269 "," 24,574 ",5.16,,
Brodhead Water & Lighting Comm,WI,Publicly Owned, 2 , 659 ," 12,825 ",5.14,,
Cedarburg Light & Water Comm,WI,Publicly Owned, 3 ," 1,222 "," 25,482 ",4.80,,
Central Wisconsin Elec Coop,WI,Cooperative, 1 , 107 ," 1,567 ",6.83,,
Chippewa Valley Electric Coop,WI,Cooperative, 15 , 40 , 429 ,9.32,,
City of Argyle,WI,Publicly Owned, 8 , 18 ," 1,928 ",0.93,,
City of Barron,WI,Publicly Owned, 36 ," 2,428 "," 55,273 ",4.39,,
City of Clintonville,WI,Publicly Owned, 11 ," 2,280 "," 44,747 ",5.10,,
City of Columbus,WI,Publicly Owned, 1 , 521 ," 11,493 ",4.53,,
City of Cornell,WI,Publicly Owned, 12 , 167 ," 3,398 ",4.91,,
City of Elkhorn,WI,Publicly Owned, 47 ," 3,270 "," 55,531 ",5.89,,
City of Elroy,WI,Publicly Owned, 13 , 435 ," 10,983 ",3.96,,
City of Evansville,WI,Publicly Owned, 2 , 763 ," 13,029 ",5.86,,
City of Fennimore,WI,Publicly Owned, 26 , 873 ," 19,418 ",4.50,,
City of Kaukauna,WI,Publicly Owned, 5 ," 21,519 "," 524,029 ",4.11,,
City of Kiel,WI,Publicly Owned, 16 ," 2,452 "," 47,629 ",5.15,,
City of Marshfield,WI,Publicly Owned, 47 ," 6,955 "," 164,688 ",4.22,,
City of Medford,WI,Publicly Owned, 67 ," 5,015 "," 106,737 ",4.70,,
City of Menasha,WI,Publicly Owned, 12 ," 17,862 "," 466,830 ",3.83,,
City of Muscoda,WI,Publicly Owned, 1 , 636 ," 11,338 ",5.61,,
City of New Holstein,WI,Publicly Owned, 1 ," 1,256 "," 26,913 ",4.67,,
City of New Lisbon,WI,Publicly Owned, 24 , 630 ," 11,682 ",5.39,,
City of New Richmond,WI,Publicly Owned, 1 , 206 ," 3,575 ",5.76,,
City of Plymouth,WI,Publicly Owned, 88 ," 6,262 "," 125,748 ",4.98,,
City of Princeton,WI,Publicly Owned, 17 , 243 ," 4,000 ",6.08,,
City of Richland Center,WI,Publicly Owned, 2 ," 1,080 "," 26,236 ",4.12,,
City of River Falls,WI,Publicly Owned, 1 , 733 ," 14,059 ",5.21,,
City of Sheboygan Falls,WI,Publicly Owned, 54 ," 7,456 "," 164,417 ",4.53,,
City of Shullsburg,WI,Publicly Owned, 9 , 199 ," 3,334 ",5.97,,
Consolidated Water Power Co,WI,Investor Owned, 1 ," 62,009 "," 1,389,767 ",4.46,,
Cumberland City of,WI,Publicly Owned, 24 ," 1,686 "," 24,636 ",6.84,,
Dahlberg Light & Power Co,WI,Investor Owned, 40 ," 1,222 "," 18,179 ",6.72,,
Eau Claire Electric Coop,WI,Cooperative, 5 , 421 ," 7,395 ",5.69,,
Hartford Electric,WI,Publicly Owned, 6 ," 5,266 "," 130,109 ",4.05,,
"Jackson Electric Coop, Inc",WI,Cooperative, 3 ," 1,358 "," 36,402 ",3.73,,
Jefferson Utilities,WI,Publicly Owned, 5 ," 3,103 "," 72,890 ",4.26,,
Juneau Utility Comm,WI,Publicly Owned, 24 ," 1,528 "," 28,022 ",5.45,,
La Farge Municipal Electric Co,WI,Publicly Owned, 4 , 56 ," 1,000 ",5.60,,
Lake Mills Light & Water,WI,Publicly Owned, 2 , 509 ," 10,031 ",5.07,,
Madison Gas & Electric Co,WI,Investor Owned, 64 ," 14,555 "," 299,449 ",4.86,,
Manitowoc Public Utilities,WI,Publicly Owned, 414 ," 18,025 "," 333,917 ",5.40,,
Mt Horeb Village of,WI,Publicly Owned, 44 , 772 ," 13,546 ",5.70,,
New London Electric&Water Util,WI,Publicly Owned, 6 ," 5,482 "," 121,945 ",4.50,,
"North Central Power Co, Inc",WI,Investor Owned, 3 , 112 ," 1,383 ",8.10,,
Northern States Power Co,WI,Investor Owned," 1,601 "," 136,553 "," 2,804,558 ",4.87,,
Northwestern Wisconsin Elec Co,WI,Investor Owned, 28 ," 3,553 "," 52,711 ",6.74,,
Oakdale Electric Coop,WI,Cooperative, 41 ," 1,356 "," 22,891 ",5.92,,
Oconomowoc Utilities,WI,Publicly Owned, 7 ," 2,088 "," 45,246 ",4.61,,
Oconto Electric Cooperative,WI,Cooperative, 4 , 261 ," 4,559 ",5.72,,
Oconto Falls Water & Light Comm,WI,Publicly Owned, 1 , 307 ," 5,438 ",5.65,,
Pierce-Pepin Coop Services,WI,Cooperative, 10 , 78 ," 1,289 ",6.05,,
Pioneer Power & Light Co,WI,Investor Owned, 33 , 227 ," 3,194 ",7.11,,
Polk-Burnett Electric Coop,WI,Cooperative, 2 , 6 , 88 ,6.82,,
Reedsburg Utility Comm,WI,Publicly Owned, 5 ," 6,397 "," 137,980 ",4.64,,
Rice Lake Utilities,WI,Publicly Owned, 145 ," 4,603 "," 92,017 ",5.00,,
Shawano Municipal Utilities,WI,Publicly Owned, 131 ," 8,464 "," 197,581 ",4.28,,
Slinger Utilities,WI,Publicly Owned, 1 , 287 ," 5,312 ",5.40,,
Spooner City of,WI,Publicly Owned, 13 , 577 ," 11,700 ",4.93,,
St Croix Electric Coop,WI,Cooperative, 2 , 301 ," 4,000 ",7.53,,
Stoughton City of,WI,Publicly Owned, 3 , 907 ," 17,593 ",5.16,,
Sturgeon Bay City of,WI,Publicly Owned, 2 , 521 ," 10,024 ",5.20,,
Sun Prairie Water & Light Comm,WI,Publicly Owned, 3 , 764 ," 16,954 ",4.51,,
"Superior Water, Light and Power Company",WI,Investor Owned, 128 ," 13,015 "," 344,053 ",3.78,,
Two Rivers Water & Light,WI,Publicly Owned, 2 , 636 ," 15,404 ",4.13,,
Village of Belmont,WI,Publicly Owned, 15 , 10 , 121 ,8.26,,
Village of Black Earth,WI,Publicly Owned, 11 , 301 ," 3,610 ",8.34,,
Village of Cadott,WI,Publicly Owned, 138 , 357 ," 6,163 ",5.79,,
Village of Cashton,WI,Publicly Owned, 8 , 129 ," 2,132 ",6.05,,
Village of Gresham,WI,Publicly Owned, 25 , 492 ," 7,479 ",6.58,,
Village of Hazel Green,WI,Publicly Owned, 7 , 53 ," 1,220 ",4.34,,
Village of Mazomanie,WI,Publicly Owned, 11 , 914 ," 17,831 ",5.13,,
Village of New Glarus,WI,Publicly Owned, 2 , 195 ," 3,936 ",4.95,,
Village of Pardeeville,WI,Publicly Owned, 20 , 389 ," 8,120 ",4.79,,
Village of Prairie Du Sac,WI,Publicly Owned, 1 , 824 ," 15,142 ",5.44,,
Village of Sauk City,WI,Publicly Owned, 28 , 851 ," 15,660 ",5.43,,
Village of Stratford,WI,Publicly Owned, 2 , 58 ," 1,000 ",5.80,,
Village of Waunakee,WI,Publicly Owned, 3 ," 1,179 "," 25,092 ",4.70,,
Waterloo Light & Water Comm,WI,Publicly Owned, 4 ," 1,639 "," 31,936 ",5.13,,
Waupun Utilities,WI,Publicly Owned, 2 ," 1,480 "," 35,357 ",4.19,,
